"lon","lat","dong"
127.065747302,37.548701565,"송정동"
127.065662191,37.548973574,"송정동"
127.054871924,37.548209294,"성수2가제3동"
127.0535208,37.549400482,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063240557,37.546799993,"성수2가제3동"
127.063614472,37.547317998,"성수2가제3동"
127.023734413,37.547848812,"금호4가동"
127.020865974,37.548905647,"금호2.3가동"
127.021419936,37.54892812,"금호2.3가동"
127.021670418,37.548891352,"금호2.3가동"
127.021670418,37.548891352,"금호2.3가동"
127.021600534,37.548781291,"금호2.3가동"
127.022604861,37.548946123,"금호2.3가동"
127.022507133,37.548854449,"금호2.3가동"
127.022663626,37.548840341,"금호2.3가동"
127.012762168,37.542774963,"옥수동"
127.012762168,37.542774963,"옥수동"
127.014968676,37.543622378,"옥수동"
127.019157368,37.547049771,"금호4가동"
127.019857262,37.547001018,"금호4가동"
127.021843042,37.548547108,"금호2.3가동"
127.021958779,37.548389506,"금호2.3가동"
127.021958779,37.548389506,"금호2.3가동"
127.021895218,37.548466492,"금호2.3가동"
127.021895218,37.548466492,"금호2.3가동"
127.021895218,37.548466492,"금호2.3가동"
127.021863997,37.54794636,"금호4가동"
127.021863997,37.54794636,"금호4가동"
127.022254516,37.548366937,"금호2.3가동"
127.022254516,37.548366937,"금호2.3가동"
127.022108191,37.548403662,"금호2.3가동"
127.022108191,37.548403662,"금호2.3가동"
127.022268591,37.548505325,"금호2.3가동"
127.022129283,37.548538679,"금호2.3가동"
127.022328619,37.548444797,"금호2.3가동"
127.022456947,37.548437846,"금호2.3가동"
127.022565013,37.548351489,"금호2.3가동"
127.022871621,37.548324473,"금호2.3가동"
127.022708105,37.548415371,"금호2.3가동"
127.022712671,37.548453086,"금호2.3가동"
127.023733733,37.547996387,"금호4가동"
127.02162556,37.547672307,"금호4가동"
127.021849059,37.547582579,"금호4가동"
127.022124502,37.547778659,"금호4가동"
127.023661425,37.547900816,"금호4가동"
127.030788891,37.549721337,"응봉동"
127.030788891,37.549721337,"응봉동"
127.030834398,37.549598941,"응봉동"
127.031125887,37.549654761,"응봉동"
127.019087936,37.548116534,"금호4가동"
127.04717325,37.542330757,"성수1가제1동"
127.04755345,37.546184963,"성수1가제2동"
127.049943946,37.541735179,"성수1가제1동"
127.056507379,37.53931251,"성수2가제1동"
127.056400297,37.539494425,"성수2가제1동"
127.056400297,37.539494425,"성수2가제1동"
127.038318618,37.56949671,"마장동"
127.038610895,37.56978206,"마장동"
127.038610895,37.56978206,"마장동"
127.038610895,37.56978206,"마장동"
127.038610895,37.56978206,"마장동"
127.038404865,37.569413385,"마장동"
127.039573454,37.568721426,"마장동"
127.039937737,37.568770122,"마장동"
127.040308545,37.568675526,"마장동"
127.040389301,37.569559755,"마장동"
127.040277798,37.569431853,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.040772804,37.569629902,"마장동"
127.041063272,37.570215333,"마장동"
127.04234576,37.5645109,"마장동"
127.040064076,37.560498492,"사근동"
127.040082913,37.5602958,"사근동"
127.040226362,37.56030337,"사근동"
127.039675599,37.559696994,"사근동"
127.039422077,37.561009733,"사근동"
127.040055667,37.558933336,"사근동"
127.040055667,37.558933336,"사근동"
127.039837265,37.559102365,"사근동"
127.040084956,37.559020133,"사근동"
127.040084956,37.559020133,"사근동"
127.039909689,37.559303827,"사근동"
127.040169627,37.559270016,"사근동"
127.040169627,37.559270016,"사근동"
127.039973264,37.559508325,"사근동"
127.040023213,37.559651701,"사근동"
127.040023213,37.559651701,"사근동"
127.040307227,37.559819958,"사근동"
127.040307227,37.559819958,"사근동"
127.039798607,37.559501899,"사근동"
127.039866648,37.559647424,"사근동"
127.039710075,37.559821794,"사근동"
127.039899108,37.559781322,"사근동"
127.040850579,37.560386951,"사근동"
127.040629948,37.560493431,"사근동"
127.040860888,37.560489548,"사근동"
127.040890454,37.560649666,"사근동"
127.039908301,37.560895993,"사근동"
127.021014319,37.552838623,"금호2.3가동"
127.019743558,37.553681648,"금호2.3가동"
127.019579544,37.553809768,"금호2.3가동"
127.034201185,37.564173365,"왕십리도선동"
127.034221669,37.564606931,"왕십리도선동"
127.033957477,37.564883069,"왕십리도선동"
127.033946691,37.565329026,"왕십리도선동"
127.03061815,37.561460245,"왕십리제2동"
127.030285364,37.561114669,"왕십리제2동"
127.030649462,37.562443815,"왕십리제2동"
127.030540684,37.56229734,"왕십리제2동"
127.030540684,37.56229734,"왕십리제2동"
127.03266574,37.562420303,"왕십리제2동"
127.032482506,37.562205828,"왕십리제2동"
127.032482506,37.562205828,"왕십리제2동"
127.032482506,37.562205828,"왕십리제2동"
127.032482506,37.562205828,"왕십리제2동"
127.048406967,37.560400791,"사근동"
127.042571067,37.556503175,"사근동"
127.041016704,37.5563076,"사근동"
127.039727858,37.547166038,"성수1가제2동"
127.040029132,37.547095956,"성수1가제2동"
127.040029132,37.547095956,"성수1가제2동"
127.040357008,37.547002888,"성수1가제2동"
127.040753276,37.546914898,"성수1가제2동"
127.041036527,37.546813973,"성수1가제2동"
127.043678472,37.546040164,"성수1가제2동"
127.0426742,37.547047073,"성수1가제2동"
127.043159508,37.547152529,"성수1가제2동"
127.043284558,37.546982784,"성수1가제2동"
127.043284558,37.546982784,"성수1가제2동"
127.043383694,37.547413798,"성수1가제2동"
127.053860494,37.537815819,"성수2가제1동"
127.053859269,37.53788766,"성수2가제1동"
127.053856716,37.538052604,"성수2가제1동"
127.053955563,37.538053752,"성수2가제1동"
127.053657017,37.538202369,"성수2가제1동"
127.053799974,37.538198772,"성수2가제1동"
127.055178742,37.537657029,"성수2가제1동"
127.055145523,37.537966271,"성수2가제1동"
127.047689589,37.539828771,"성수1가제1동"
127.054866294,37.537537045,"성수2가제1동"
127.05590244,37.537116548,"성수2가제1동"
127.054018349,37.537958235,"성수2가제1동"
127.054715484,37.537969837,"성수2가제1동"
127.05600332,37.539793549,"성수2가제1동"
127.05600332,37.539793549,"성수2가제1동"
127.056135768,37.541135027,"성수2가제1동"
127.056410515,37.541061111,"성수2가제1동"
127.056410515,37.541061111,"성수2가제1동"
127.05219922,37.537744297,"성수2가제1동"
127.055046619,37.536697058,"성수2가제1동"
127.053431495,37.541563493,"성수2가제1동"
127.053431495,37.541563493,"성수2가제1동"
127.053431495,37.541563493,"성수2가제1동"
127.053431495,37.541563493,"성수2가제1동"
127.053431495,37.541563493,"성수2가제1동"
127.053472416,37.542464712,"성수2가제1동"
127.053220705,37.542983087,"성수2가제1동"
127.047568711,37.541884149,"성수1가제1동"
127.047568711,37.541884149,"성수1가제1동"
127.04699767,37.541934451,"성수1가제1동"
127.046802628,37.542179914,"성수1가제1동"
127.046802628,37.542179914,"성수1가제1동"
127.047872755,37.542504169,"성수1가제1동"
127.051920584,37.542620186,"성수2가제1동"
127.051920584,37.542620186,"성수2가제1동"
127.052943388,37.54214968,"성수2가제1동"
127.052943388,37.54214968,"성수2가제1동"
127.052943388,37.54214968,"성수2가제1동"
127.053834661,37.542311749,"성수2가제1동"
127.053834661,37.542311749,"성수2가제1동"
127.053872768,37.542116554,"성수2가제1동"
127.053872768,37.542116554,"성수2가제1동"
127.054056015,37.542243921,"성수2가제1동"
127.055244365,37.544307042,"성수2가제3동"
127.052198301,37.546287091,"성수2가제3동"
127.0548022,37.545782768,"성수2가제3동"
127.0548022,37.545782768,"성수2가제3동"
127.054610578,37.545554575,"성수2가제3동"
127.054610578,37.545554575,"성수2가제3동"
127.054610578,37.545554575,"성수2가제3동"
127.05500019,37.545618926,"성수2가제3동"
127.055045225,37.545354223,"성수2가제3동"
127.055045225,37.545354223,"성수2가제3동"
127.055045225,37.545354223,"성수2가제3동"
127.056437705,37.545276177,"성수2가제3동"
127.056437705,37.545276177,"성수2가제3동"
127.056437705,37.545276177,"성수2가제3동"
127.056817958,37.544875586,"성수2가제3동"
127.060668251,37.543424835,"성수2가제3동"
127.060668251,37.543424835,"성수2가제3동"
127.045827444,37.548877827,"성수1가제2동"
127.053502687,37.547772086,"성수2가제3동"
127.053868896,37.548448325,"성수2가제3동"
127.054410921,37.546239979,"성수2가제3동"
127.054771323,37.546317665,"성수2가제3동"
127.054607672,37.546614724,"성수2가제3동"
127.054607672,37.546614724,"성수2가제3동"
127.054895918,37.546684806,"성수2가제3동"
127.054895918,37.546684806,"성수2가제3동"
127.054945665,37.546824224,"성수2가제3동"
127.054945665,37.546824224,"성수2가제3동"
127.054797181,37.547137779,"성수2가제3동"
127.054797181,37.547137779,"성수2가제3동"
127.055058498,37.547058552,"성수2가제3동"
127.055058498,37.547058552,"성수2가제3동"
127.055364561,37.547571287,"성수2가제3동"
127.055364561,37.547571287,"성수2가제3동"
127.055209007,37.547903047,"성수2가제3동"
127.055209007,37.547903047,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.05563727,37.548232101,"성수2가제3동"
127.055628484,37.548854989,"성수2가제3동"
127.055628484,37.548854989,"성수2가제3동"
127.055747693,37.548983397,"성수2가제3동"
127.051153355,37.544494732,"성수2가제3동"
127.051558717,37.544854747,"성수2가제3동"
127.051558717,37.544854747,"성수2가제3동"
127.054781722,37.543362243,"성수2가제3동"
127.054781722,37.543362243,"성수2가제3동"
127.055309449,37.543199402,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055602736,37.543544337,"성수2가제3동"
127.055419657,37.54317548,"성수2가제3동"
127.055419657,37.54317548,"성수2가제3동"
127.055800894,37.543060559,"성수2가제3동"
127.052648757,37.544326553,"성수2가제3동"
127.05620365,37.543129875,"성수2가제3동"
127.061346181,37.540937665,"성수2가제3동"
127.053625147,37.543409752,"성수2가제3동"
127.053797708,37.543379287,"성수2가제3동"
127.053825862,37.54346068,"성수2가제3동"
127.053852719,37.543254026,"성수2가제3동"
127.053852719,37.543254026,"성수2가제3동"
127.053891373,37.543336765,"성수2가제3동"
127.053932758,37.543419985,"성수2가제3동"
127.054028041,37.543615411,"성수2가제3동"
127.054079865,37.543379093,"성수2가제3동"
127.054079865,37.543379093,"성수2가제3동"
127.054232262,37.543339406,"성수2가제3동"
127.054232262,37.543339406,"성수2가제3동"
127.054232262,37.543339406,"성수2가제3동"
127.054272347,37.543423,"성수2가제3동"
127.054272347,37.543423,"성수2가제3동"
127.054272347,37.543423,"성수2가제3동"
127.036057858,37.560939348,"행당제1동"
127.036057858,37.560939348,"행당제1동"
127.036057858,37.560939348,"행당제1동"
127.044778585,37.547354481,"성수1가제2동"
127.042869327,37.556791867,"사근동"
127.042743943,37.556906674,"사근동"
127.042706307,37.556990759,"사근동"
127.042644936,37.556947905,"사근동"
127.037125165,37.558840621,"행당제1동"
127.037125165,37.558840621,"행당제1동"
127.035947246,37.560182291,"행당제1동"
127.035947246,37.560182291,"행당제1동"
127.036308778,37.560448845,"행당제1동"
127.034483777,37.561555013,"행당제1동"
127.034483777,37.561555013,"행당제1동"
127.034483777,37.561555013,"행당제1동"
127.033451849,37.562938713,"왕십리도선동"
127.027782222,37.564605937,"왕십리제2동"
127.044978045,37.543217351,"성수1가제1동"
127.045024923,37.543035682,"성수1가제1동"
127.045024923,37.543035682,"성수1가제1동"
127.04535447,37.54308833,"성수1가제1동"
127.045500689,37.543029391,"성수1가제1동"
127.043686184,37.545012712,"성수1가제1동"
127.04527958,37.546696304,"성수1가제2동"
127.04527958,37.546696304,"성수1가제2동"
127.04527958,37.546696304,"성수1가제2동"
127.045513571,37.546854479,"성수1가제2동"
127.044829839,37.549406181,"성수1가제2동"
127.035019979,37.562489226,"왕십리도선동"
127.035019979,37.562489226,"왕십리도선동"
127.035019979,37.562489226,"왕십리도선동"
127.035019979,37.562489226,"왕십리도선동"
127.034234789,37.562627204,"왕십리도선동"
127.034460943,37.562564526,"왕십리도선동"
127.034460943,37.562564526,"왕십리도선동"
127.034713278,37.562780332,"왕십리도선동"
127.033605861,37.562957482,"왕십리도선동"
127.033605861,37.562957482,"왕십리도선동"
127.033728195,37.563008535,"왕십리도선동"
127.033728195,37.563008535,"왕십리도선동"
127.033853435,37.563196501,"왕십리도선동"
127.034082424,37.563070085,"왕십리도선동"
127.034054831,37.563355004,"왕십리도선동"
127.032875253,37.563699708,"왕십리도선동"
127.031654021,37.564201948,"왕십리도선동"
127.048030039,37.542805592,"성수1가제1동"
127.048451035,37.542680788,"성수1가제1동"
127.048451035,37.542680788,"성수1가제1동"
127.030758857,37.564568436,"왕십리도선동"
127.030974883,37.564683582,"왕십리도선동"
127.027967369,37.564335327,"왕십리제2동"
127.02790401,37.564188385,"왕십리제2동"
127.027852585,37.564070571,"왕십리제2동"
127.027358337,37.564427989,"왕십리제2동"
127.027083721,37.564270896,"왕십리제2동"
127.045851326,37.545994595,"성수1가제2동"
127.046165744,37.546203493,"성수1가제2동"
127.046165744,37.546203493,"성수1가제2동"
127.046128475,37.546498751,"성수1가제2동"
127.046493063,37.546779785,"성수1가제2동"
127.046580134,37.546944323,"성수1가제2동"
127.044412622,37.546968126,"성수1가제2동"
127.044003013,37.547225116,"성수1가제2동"
127.044364293,37.547006993,"성수1가제2동"
127.043850724,37.54765609,"성수1가제2동"
127.043850724,37.54765609,"성수1가제2동"
127.046308607,37.545744797,"성수1가제1동"
127.045839289,37.546285579,"성수1가제2동"
127.047006109,37.546117894,"성수1가제2동"
127.047006109,37.546117894,"성수1가제2동"
127.047252747,37.545790489,"성수1가제2동"
127.051392898,37.562653191,"용답동"
127.051173105,37.565195109,"용답동"
127.051584699,37.565591807,"용답동"
127.051958733,37.564613563,"용답동"
127.051958733,37.564613563,"용답동"
127.052089704,37.564705888,"용답동"
127.052415283,37.564969693,"용답동"
127.052845467,37.563933536,"용답동"
127.053098618,37.563801817,"용답동"
127.053098618,37.563801817,"용답동"
127.053098618,37.563801817,"용답동"
127.053098618,37.563801817,"용답동"
127.053098618,37.563801817,"용답동"
127.05291324,37.564055708,"용답동"
127.05291324,37.564055708,"용답동"
127.05291324,37.564055708,"용답동"
127.05291324,37.564055708,"용답동"
127.053299293,37.5639662,"용답동"
127.053432928,37.564107004,"용답동"
127.053649474,37.563289344,"용답동"
127.053649474,37.563289344,"용답동"
127.053788535,37.56325123,"용답동"
127.053872098,37.563160762,"용답동"
127.053872098,37.563160762,"용답동"
127.054205454,37.562942332,"용답동"
127.054205454,37.562942332,"용답동"
127.054454338,37.562943811,"용답동"
127.054705573,37.563226019,"용답동"
127.061225612,37.561576392,"용답동"
127.016168208,37.542659476,"옥수동"
127.015406495,37.54289464,"옥수동"
127.015229146,37.543430336,"옥수동"
127.015229146,37.543430336,"옥수동"
127.016597611,37.542611215,"옥수동"
127.02393293,37.556797291,"금호1가동"
127.033958571,37.556042728,"행당제2동"
127.03597264,37.559706586,"행당제1동"
127.037767833,37.563404939,"행당제1동"
127.037767833,37.563404939,"행당제1동"
127.037767833,37.563404939,"행당제1동"
127.037767833,37.563404939,"행당제1동"
127.038751778,37.570014966,"마장동"
127.038751778,37.570014966,"마장동"
127.038776701,37.56982003,"마장동"
127.039261801,37.569913905,"마장동"
127.039261801,37.569913905,"마장동"
127.039261801,37.569913905,"마장동"
127.039312756,37.56973013,"마장동"
127.039553051,37.569860179,"마장동"
127.039399261,37.569622605,"마장동"
127.039399261,37.569622605,"마장동"
127.039399261,37.569622605,"마장동"
127.039047855,37.570385791,"마장동"
127.035711995,37.552014929,"응봉동"
127.045896885,37.551039711,"성수1가제2동"
127.063497943,37.548516346,"송정동"
127.066014079,37.549014462,"송정동"
127.066201158,37.549201929,"송정동"
127.066196923,37.549505258,"송정동"
127.066679405,37.549647743,"송정동"
127.066689759,37.550014271,"송정동"
127.066991647,37.55002867,"송정동"
127.067250184,37.55037419,"송정동"
127.067371619,37.55055358,"송정동"
127.067770319,37.551390191,"송정동"
127.067992746,37.551653314,"송정동"
127.068164173,37.551849042,"송정동"
127.068534575,37.551940536,"송정동"
127.068534575,37.551940536,"송정동"
127.068531886,37.552032103,"송정동"
127.068702482,37.552137714,"송정동"
127.054362124,37.54960617,"성수2가제3동"
127.054004147,37.549839181,"성수2가제3동"
127.021804668,37.547792398,"금호4가동"
127.021804668,37.547792398,"금호4가동"
127.02228557,37.548594556,"금호2.3가동"
127.022358194,37.548734194,"금호2.3가동"
127.022460446,37.548687046,"금호2.3가동"
127.022900569,37.548504967,"금호2.3가동"
127.022906603,37.548533471,"금호2.3가동"
127.02277304,37.548732968,"금호2.3가동"
127.024109299,37.548512579,"금호2.3가동"
127.010437061,37.541054889,"옥수동"
127.010515015,37.540851336,"옥수동"
127.010988603,37.540525928,"옥수동"
127.010988603,37.540525928,"옥수동"
127.010988603,37.540525928,"옥수동"
127.017086977,37.54413189,"옥수동"
127.019190749,37.544364906,"옥수동"
127.017371521,37.542428798,"옥수동"
127.01789497,37.541827492,"옥수동"
127.01789497,37.541827492,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.018275254,37.541748107,"옥수동"
127.026445022,37.549457371,"금호1가동"
127.02615151,37.550565418,"금호1가동"
127.026046048,37.550890274,"금호1가동"
127.029063919,37.552603438,"응봉동"
127.057873065,37.541104231,"성수2가제1동"
127.061842633,37.539221239,"성수2가제1동"
127.061842633,37.539221239,"성수2가제1동"
127.05955115,37.540734401,"성수2가제1동"
127.05955115,37.540734401,"성수2가제1동"
127.036044142,37.565465664,"왕십리도선동"
127.036044142,37.565465664,"왕십리도선동"
127.036044142,37.565465664,"왕십리도선동"
127.036174114,37.566365848,"마장동"
127.040478654,37.569777341,"마장동"
127.043489118,37.567419895,"마장동"
127.043290546,37.567178608,"마장동"
127.043290546,37.567178608,"마장동"
127.043290546,37.567178608,"마장동"
127.040422979,37.569370852,"마장동"
127.040527646,37.5693141,"마장동"
127.04062662,37.569205723,"마장동"
127.04062662,37.569205723,"마장동"
127.040662991,37.569057912,"마장동"
127.040662991,37.569057912,"마장동"
127.041138499,37.569846993,"마장동"
127.041138499,37.569846993,"마장동"
127.041359335,37.569951542,"마장동"
127.040650077,37.568838788,"마장동"
127.040650077,37.568838788,"마장동"
127.040777949,37.568667161,"마장동"
127.040762768,37.568993631,"마장동"
127.040920665,37.569487605,"마장동"
127.041217287,37.56961562,"마장동"
127.041135538,37.569676836,"마장동"
127.041216003,37.569778036,"마장동"
127.041492996,37.56997506,"마장동"
127.041631313,37.570231062,"마장동"
127.041631313,37.570231062,"마장동"
127.041631313,37.570231062,"마장동"
127.041631313,37.570231062,"마장동"
127.043058567,37.566800977,"마장동"
127.043365667,37.567006383,"마장동"
127.044280504,37.567928928,"마장동"
NA,NA,"마장동"
127.040109568,37.561708064,"사근동"
127.040299398,37.564612555,"마장동"
127.040953872,37.564892893,"마장동"
127.034177096,37.565895785,"왕십리도선동"
127.030936595,37.562052703,"왕십리제2동"
127.030641692,37.56286752,"왕십리제2동"
127.030641692,37.56286752,"왕십리제2동"
127.030473766,37.563560669,"왕십리제2동"
127.030473766,37.563560669,"왕십리제2동"
127.030473766,37.563560669,"왕십리제2동"
127.030473766,37.563560669,"왕십리제2동"
127.030136113,37.563445017,"왕십리제2동"
127.030363005,37.563602276,"왕십리제2동"
127.030363005,37.563602276,"왕십리제2동"
127.033086071,37.559811343,"행당제1동"
127.033086071,37.559811343,"행당제1동"
127.033067032,37.559668856,"행당제1동"
127.033067032,37.559668856,"행당제1동"
127.03281838,37.561591769,"행당제1동"
127.032991692,37.561512301,"행당제1동"
127.040123869,37.5475574,"성수1가제2동"
127.04015809,37.546970348,"성수1가제2동"
127.04015809,37.546970348,"성수1가제2동"
127.040425377,37.546904506,"성수1가제2동"
127.040953188,37.547360066,"성수1가제2동"
127.040953188,37.547360066,"성수1가제2동"
127.040998551,37.547452172,"성수1가제2동"
127.041167963,37.547434545,"성수1가제2동"
127.041992788,37.545866483,"성수1가제1동"
127.041992788,37.545866483,"성수1가제1동"
127.041992788,37.545866483,"성수1가제1동"
127.041992788,37.545866483,"성수1가제1동"
127.042441966,37.546894301,"성수1가제2동"
127.043002225,37.546841379,"성수1가제2동"
127.043437012,37.546945687,"성수1가제2동"
127.043437012,37.546945687,"성수1가제2동"
127.043329071,37.546743323,"성수1가제2동"
127.043290146,37.546619785,"성수1가제2동"
127.051999245,37.538693833,"성수2가제1동"
127.051999245,37.538693833,"성수2가제1동"
127.053670714,37.538875423,"성수2가제1동"
127.054124568,37.538047439,"성수2가제1동"
127.054127333,37.537963661,"성수2가제1동"
127.054282961,37.537962465,"성수2가제1동"
127.054019499,37.538202251,"성수2가제1동"
127.05402059,37.538161364,"성수2가제1동"
127.05402059,37.538161364,"성수2가제1동"
127.054129424,37.538582872,"성수2가제1동"
127.054123882,37.538140233,"성수2가제1동"
127.054122458,37.538188443,"성수2가제1동"
127.05419238,37.538197379,"성수2가제1동"
127.054349466,37.538181732,"성수2가제1동"
127.056807894,37.540150354,"성수2가제1동"
127.056807894,37.540150354,"성수2가제1동"
127.056653301,37.539814595,"성수2가제1동"
127.056739202,37.539781474,"성수2가제1동"
127.056739202,37.539781474,"성수2가제1동"
127.056908033,37.539745204,"성수2가제1동"
127.056698639,37.541764868,"성수2가제1동"
127.056698639,37.541764868,"성수2가제1동"
127.06061925,37.541946363,"성수2가제3동"
127.05765874,37.543239795,"성수2가제3동"
127.05765874,37.543239795,"성수2가제3동"
127.062976831,37.541990713,"성수2가제3동"
127.063139259,37.541650486,"성수2가제3동"
127.060531936,37.543947533,"성수2가제3동"
127.061316709,37.543920099,"성수2가제3동"
127.061316709,37.543920099,"성수2가제3동"
127.063907012,37.543148371,"성수2가제3동"
127.062811667,37.54506087,"성수2가제3동"
127.062811667,37.54506087,"성수2가제3동"
127.064108861,37.544950451,"성수2가제3동"
127.055102889,37.540727308,"성수2가제1동"
127.055102889,37.540727308,"성수2가제1동"
127.055102889,37.540727308,"성수2가제1동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.052876577,37.546740895,"성수2가제3동"
127.054060837,37.546883268,"성수2가제3동"
127.054110662,37.546091066,"성수2가제3동"
127.050566292,37.54918315,"성수1가제2동"
127.050202301,37.549229078,"성수1가제2동"
127.050202301,37.549229078,"성수1가제2동"
127.04984616,37.549483857,"성수1가제2동"
127.05319544,37.548563859,"성수2가제3동"
127.053262522,37.548157559,"성수2가제3동"
127.053262522,37.548157559,"성수2가제3동"
127.053588098,37.548390671,"성수2가제3동"
127.053709173,37.548308788,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.053792339,37.547879816,"성수2가제3동"
127.054530179,37.548458819,"성수2가제3동"
127.054452326,37.547545015,"성수2가제3동"
127.055355529,37.547093701,"성수2가제3동"
127.056219399,37.546613044,"성수2가제3동"
127.048139389,37.54196791,"성수1가제1동"
127.047956611,37.542121702,"성수1가제1동"
127.053983314,37.542076688,"성수2가제1동"
127.053983314,37.542076688,"성수2가제1동"
127.051062433,37.545569427,"성수2가제3동"
127.069288571,37.555144584,"송정동"
127.059347043,37.544775581,"성수2가제3동"
127.059347043,37.544775581,"성수2가제3동"
127.059347043,37.544775581,"성수2가제3동"
127.059347043,37.544775581,"성수2가제3동"
127.059727826,37.544785305,"성수2가제3동"
127.060141249,37.545795653,"성수2가제3동"
127.061351729,37.544660586,"성수2가제3동"
127.061351729,37.544660586,"성수2가제3동"
127.061480052,37.545870646,"성수2가제3동"
127.061480052,37.545870646,"성수2가제3동"
127.061480052,37.545870646,"성수2가제3동"
127.061610218,37.546239802,"성수2가제3동"
127.061610218,37.546239802,"성수2가제3동"
127.061902591,37.546610748,"성수2가제3동"
127.062416374,37.547224807,"성수2가제3동"
127.062416374,37.547224807,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.06255564,37.543675781,"성수2가제3동"
127.062069603,37.544750776,"성수2가제3동"
127.063752489,37.543453208,"성수2가제3동"
127.065775345,37.546194734,"성수2가제3동"
127.065775345,37.546194734,"성수2가제3동"
127.065775345,37.546194734,"성수2가제3동"
127.065775345,37.546194734,"성수2가제3동"
127.065219803,37.546709959,"성수2가제3동"
127.065219803,37.546709959,"성수2가제3동"
127.065744205,37.547425918,"성수2가제3동"
127.054384674,37.546147009,"성수2가제3동"
127.055075119,37.543138432,"성수2가제3동"
127.05510954,37.542999766,"성수2가제3동"
127.060042707,37.540695718,"성수2가제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.038344508,37.561467686,"행당제1동"
127.036730876,37.558774616,"행당제1동"
127.04560693,37.546699846,"성수1가제2동"
127.04560693,37.546699846,"성수1가제2동"
127.046435642,37.546561738,"성수1가제2동"
127.046635254,37.546641084,"성수1가제2동"
127.046675539,37.54648248,"성수1가제2동"
127.046920235,37.546547407,"성수1가제2동"
127.045594928,37.548617441,"성수1가제2동"
127.045594928,37.548617441,"성수1가제2동"
127.046305348,37.548603251,"성수1가제2동"
127.046305348,37.548603251,"성수1가제2동"
127.046503333,37.548555123,"성수1가제2동"
127.046503333,37.548555123,"성수1가제2동"
127.046738201,37.54830477,"성수1가제2동"
127.035061266,37.562935148,"왕십리도선동"
127.035301707,37.563606268,"왕십리도선동"
127.035704513,37.564880073,"왕십리도선동"
